key	audio	audio_relative	source_recording	source_wav	source_txt	start	end	duration	speaker	gender	text	text_nopunc	split
A0038_S0006_0_G0075_G0076__000419__G0075__001235060_001236610__4d6a11aa	/Users/Apple/Downloads/shanghai-dolphin-asr/data/magicdata-shanghai-prepared/wav/A0038_S0006_0_G0075_G0076__000419__G0075__001235060_001236610__4d6a11aa.wav	wav/A0038_S0006_0_G0075_G0076__000419__G0075__001235060_001236610__4d6a11aa.wav	A0038_S0006_0_G0075_G0076	/Users/Apple/Downloads/Shanghai_Dialect_Conversational_Speech_Corpus/WAV/A0038_S0006_0_G0075_G0076.wav	/Users/Apple/Downloads/Shanghai_Dialect_Conversational_Speech_Corpus/TXT/A0038_S0006_0_G0075_G0076.txt	1235.06	1236.61	1.55	G0075	male	伊又要呃指标	伊又要呃指标	train
A0038_S0006_0_G0075_G0076__000420__G0075__001236890_001237690__d32705e2	/Users/Apple/Downloads/shanghai-dolphin-asr/data/magicdata-shanghai-prepared/wav/A0038_S0006_0_G0075_G0076__000420__G0075__001236890_001237690__d32705e2.wav	wav/A0038_S0006_0_G0075_G0076__000420__G0075__001236890_001237690__d32705e2.wav	A0038_S0006_0_G0075_G0076	/Users/Apple/Downloads/Shanghai_Dialect_Conversational_Speech_Corpus/WAV/A0038_S0006_0_G0075_G0076.wav	/Users/Apple/Downloads/Shanghai_Dialect_Conversational_Speech_Corpus/TXT/A0038_S0006_0_G0075_G0076.txt	1236.89	1237.69	0.8	G0075	male	叫	叫	train
A0038_S0006_0_G0075_G0076__000421__G0075__001237910_001242400__60fda089	/Users/Apple/Downloads/shanghai-dolphin-asr/data/magicdata-shanghai-prepared/wav/A0038_S0006_0_G0075_G0076__000421__G0075__001237910_001242400__60fda089.wav	wav/A0038_S0006_0_G0075_G0076__000421__G0075__001237910_001242400__60fda089.wav	A0038_S0006_0_G0075_G0076	/Users/Apple/Downloads/Shanghai_Dialect_Conversational_Speech_Corpus/WAV/A0038_S0006_0_G0075_G0076.wav	/Users/Apple/Downloads/Shanghai_Dialect_Conversational_Speech_Corpus/TXT/A0038_S0006_0_G0075_G0076.txt	1237.91	1242.4	4.49	G0075	male	叫一只撒呃指标，吾讲伐清爽，反正伊达到一点两，就老鲜老鲜了	叫一只撒呃指标吾讲伐清爽反正伊达到一点两就老鲜老鲜了	train
A0038_S0006_0_G0075_G0076__000422__G0075__001242590_001244290__4e5c6f2d	/Users/Apple/Downloads/shanghai-dolphin-asr/data/magicdata-shanghai-prepared/wav/A0038_S0006_0_G0075_G0076__000422__G0075__001242590_001244290__4e5c6f2d.wav	wav/A0038_S0006_0_G0075_G0076__000422__G0075__001242590_001244290__4e5c6f2d.wav	A0038_S0006_0_G0075_G0076	/Users/Apple/Downloads/Shanghai_Dialect_Conversational_Speech_Corpus/WAV/A0038_S0006_0_G0075_G0076.wav	/Users/Apple/Downloads/Shanghai_Dialect_Conversational_Speech_Corpus/TXT/A0038_S0006_0_G0075_G0076.txt	1242.59	1244.29	1.7	G0075	male	一般性大概是零点七	一般性大概是零点七	train
A0038_S0006_0_G0075_G0076__000423__G0075__001244660_001247410__bd7ae996	/Users/Apple/Downloads/shanghai-dolphin-asr/data/magicdata-shanghai-prepared/wav/A0038_S0006_0_G0075_G0076__000423__G0075__001244660_001247410__bd7ae996.wav	wav/A0038_S0006_0_G0075_G0076__000423__G0075__001244660_001247410__bd7ae996.wav	A0038_S0006_0_G0075_G0076	/Users/Apple/Downloads/Shanghai_Dialect_Conversational_Speech_Corpus/WAV/A0038_S0006_0_G0075_G0076.wav	/Users/Apple/Downloads/Shanghai_Dialect_Conversational_Speech_Corpus/TXT/A0038_S0006_0_G0075_G0076.txt	1244.66	1247.41	2.75	G0075	male	对伐，常有嘛可以买到一点零	对伐常有嘛可以买到一点零	train
A0038_S0006_0_G0075_G0076__000424__G0075__001247750_001251010__f0716804	/Users/Apple/Downloads/shanghai-dolphin-asr/data/magicdata-shanghai-prepared/wav/A0038_S0006_0_G0075_G0076__000424__G0075__001247750_001251010__f0716804.wav	wav/A0038_S0006_0_G0075_G0076__000424__G0075__001247750_001251010__f0716804.wav	A0038_S0006_0_G0075_G0076	/Users/Apple/Downloads/Shanghai_Dialect_Conversational_Speech_Corpus/WAV/A0038_S0006_0_G0075_G0076.wav	/Users/Apple/Downloads/Shanghai_Dialect_Conversational_Speech_Corpus/TXT/A0038_S0006_0_G0075_G0076.txt	1247.75	1251.01	3.26	G0075	male	但是一点二呃指标呢就是讲伊是鲜度就是老高了	但是一点二呃指标呢就是讲伊是鲜度就是老高了	train
A0038_S0006_0_G0075_G0076__000425__G0075__001251050_001253080__7db98479	/Users/Apple/Downloads/shanghai-dolphin-asr/data/magicdata-shanghai-prepared/wav/A0038_S0006_0_G0075_G0076__000425__G0075__001251050_001253080__7db98479.wav	wav/A0038_S0006_0_G0075_G0076__000425__G0075__001251050_001253080__7db98479.wav	A0038_S0006_0_G0075_G0076	/Users/Apple/Downloads/Shanghai_Dialect_Conversational_Speech_Corpus/WAV/A0038_S0006_0_G0075_G0076.wav	/Users/Apple/Downloads/Shanghai_Dialect_Conversational_Speech_Corpus/TXT/A0038_S0006_0_G0075_G0076.txt	1251.05	1253.08	2.03	G0075	male	叫氨基酸伐得叫呃撒指标	叫氨基酸伐得叫呃撒指标	train
A0038_S0006_0_G0075_G0076__000426__G0075__001253630_001254190__77cefcb3	/Users/Apple/Downloads/shanghai-dolphin-asr/data/magicdata-shanghai-prepared/wav/A0038_S0006_0_G0075_G0076__000426__G0075__001253630_001254190__77cefcb3.wav	wav/A0038_S0006_0_G0075_G0076__000426__G0075__001253630_001254190__77cefcb3.wav	A0038_S0006_0_G0075_G0076	/Users/Apple/Downloads/Shanghai_Dialect_Conversational_Speech_Corpus/WAV/A0038_S0006_0_G0075_G0076.wav	/Users/Apple/Downloads/Shanghai_Dialect_Conversational_Speech_Corpus/TXT/A0038_S0006_0_G0075_G0076.txt	1253.63	1254.19	0.56	G0075	male	葛末	葛末	train
A0038_S0006_0_G0075_G0076__000427__G0075__001254350_001257550__217c8828	/Users/Apple/Downloads/shanghai-dolphin-asr/data/magicdata-shanghai-prepared/wav/A0038_S0006_0_G0075_G0076__000427__G0075__001254350_001257550__217c8828.wav	wav/A0038_S0006_0_G0075_G0076__000427__G0075__001254350_001257550__217c8828.wav	A0038_S0006_0_G0075_G0076	/Users/Apple/Downloads/Shanghai_Dialect_Conversational_Speech_Corpus/WAV/A0038_S0006_0_G0075_G0076.wav	/Users/Apple/Downloads/Shanghai_Dialect_Conversational_Speech_Corpus/TXT/A0038_S0006_0_G0075_G0076.txt	1254.35	1257.55	3.2	G0075	male	所以呢，阿拉讲起来是讲起来味精伐吃呃	所以呢阿拉讲起来是讲起来味精伐吃呃	train
A0038_S0006_0_G0075_G0076__000428__G0075__001257800_001260490__806f67bc	/Users/Apple/Downloads/shanghai-dolphin-asr/data/magicdata-shanghai-prepared/wav/A0038_S0006_0_G0075_G0076__000428__G0075__001257800_001260490__806f67bc.wav	wav/A0038_S0006_0_G0075_G0076__000428__G0075__001257800_001260490__806f67bc.wav	A0038_S0006_0_G0075_G0076	/Users/Apple/Downloads/Shanghai_Dialect_Conversational_Speech_Corpus/WAV/A0038_S0006_0_G0075_G0076.wav	/Users/Apple/Downloads/Shanghai_Dialect_Conversational_Speech_Corpus/TXT/A0038_S0006_0_G0075_G0076.txt	1257.8	1260.49	2.69	G0075	male	但是侬刚刚讲呃，用酱油去调鲜	但是侬刚刚讲呃用酱油去调鲜	train
A0038_S0006_0_G0075_G0076__000429__G0075__001260650_001267510__bc4ed932	/Users/Apple/Downloads/shanghai-dolphin-asr/data/magicdata-shanghai-prepared/wav/A0038_S0006_0_G0075_G0076__000429__G0075__001260650_001267510__bc4ed932.wav	wav/A0038_S0006_0_G0075_G0076__000429__G0075__001260650_001267510__bc4ed932.wav	A0038_S0006_0_G0075_G0076	/Users/Apple/Downloads/Shanghai_Dialect_Conversational_Speech_Corpus/WAV/A0038_S0006_0_G0075_G0076.wav	/Users/Apple/Downloads/Shanghai_Dialect_Conversational_Speech_Corpus/TXT/A0038_S0006_0_G0075_G0076.txt	1260.65	1267.51	6.86	G0075	male	实际哴酱油里相伊就是加呃味精，就是味精不过调了个地方，到酱油里相去了而已，实际哴相阿拉还是辣辣吃味精	实际哴酱油里相伊就是加呃味精就是味精不过调了个地方到酱油里相去了而已实际哴相阿拉还是辣辣吃味精	train
A0038_S0006_0_G0075_G0076__000430__G0076__001268120_001269010__4437caaa	/Users/Apple/Downloads/shanghai-dolphin-asr/data/magicdata-shanghai-prepared/wav/A0038_S0006_0_G0075_G0076__000430__G0076__001268120_001269010__4437caaa.wav	wav/A0038_S0006_0_G0075_G0076__000430__G0076__001268120_001269010__4437caaa.wav	A0038_S0006_0_G0075_G0076	/Users/Apple/Downloads/Shanghai_Dialect_Conversational_Speech_Corpus/WAV/A0038_S0006_0_G0075_G0076.wav	/Users/Apple/Downloads/Shanghai_Dialect_Conversational_Speech_Corpus/TXT/A0038_S0006_0_G0075_G0076.txt	1268.12	1269.01	0.89	G0076	female	伐紧呃	伐紧呃	train
A0038_S0006_0_G0075_G0076__000431__G0076__001269080_001274800__fb7350bf	/Users/Apple/Downloads/shanghai-dolphin-asr/data/magicdata-shanghai-prepared/wav/A0038_S0006_0_G0075_G0076__000431__G0076__001269080_001274800__fb7350bf.wav	wav/A0038_S0006_0_G0075_G0076__000431__G0076__001269080_001274800__fb7350bf.wav	A0038_S0006_0_G0075_G0076	/Users/Apple/Downloads/Shanghai_Dialect_Conversational_Speech_Corpus/WAV/A0038_S0006_0_G0075_G0076.wav	/Users/Apple/Downloads/Shanghai_Dialect_Conversational_Speech_Corpus/TXT/A0038_S0006_0_G0075_G0076.txt	1269.08	1274.8	5.72	G0076	female	因为酱油里相人家呢肯定摆呃，所以侬平常撒呃鸡精味精搿种物事伐要再吃了就是讲	因为酱油里相人家呢肯定摆呃所以侬平常撒呃鸡精味精搿种物事伐要再吃了就是讲	train
A0038_S0006_0_G0075_G0076__000432__G0076__001274840_001277560__66d425b4	/Users/Apple/Downloads/shanghai-dolphin-asr/data/magicdata-shanghai-prepared/wav/A0038_S0006_0_G0075_G0076__000432__G0076__001274840_001277560__66d425b4.wav	wav/A0038_S0006_0_G0075_G0076__000432__G0076__001274840_001277560__66d425b4.wav	A0038_S0006_0_G0075_G0076	/Users/Apple/Downloads/Shanghai_Dialect_Conversational_Speech_Corpus/WAV/A0038_S0006_0_G0075_G0076.wav	/Users/Apple/Downloads/Shanghai_Dialect_Conversational_Speech_Corpus/TXT/A0038_S0006_0_G0075_G0076.txt	1274.84	1277.56	2.72	G0076	female	鲜酱油里相本身是有呃，有点呃	鲜酱油里相本身是有呃有点呃	train
A0038_S0006_0_G0075_G0076__000433__G0076__001277660_001279150__5ae18d31	/Users/Apple/Downloads/shanghai-dolphin-asr/data/magicdata-shanghai-prepared/wav/A0038_S0006_0_G0075_G0076__000433__G0076__001277660_001279150__5ae18d31.wav	wav/A0038_S0006_0_G0075_G0076__000433__G0076__001277660_001279150__5ae18d31.wav	A0038_S0006_0_G0075_G0076	/Users/Apple/Downloads/Shanghai_Dialect_Conversational_Speech_Corpus/WAV/A0038_S0006_0_G0075_G0076.wav	/Users/Apple/Downloads/Shanghai_Dialect_Conversational_Speech_Corpus/TXT/A0038_S0006_0_G0075_G0076.txt	1277.66	1279.15	1.49	G0076	female	伊伊伊搿里相呢	伊伊伊搿里相呢	train
A0038_S0006_0_G0075_G0076__000434__G0076__001279310_001281730__5e4f8d92	/Users/Apple/Downloads/shanghai-dolphin-asr/data/magicdata-shanghai-prepared/wav/A0038_S0006_0_G0075_G0076__000434__G0076__001279310_001281730__5e4f8d92.wav	wav/A0038_S0006_0_G0075_G0076__000434__G0076__001279310_001281730__5e4f8d92.wav	A0038_S0006_0_G0075_G0076	/Users/Apple/Downloads/Shanghai_Dialect_Conversational_Speech_Corpus/WAV/A0038_S0006_0_G0075_G0076.wav	/Users/Apple/Downloads/Shanghai_Dialect_Conversational_Speech_Corpus/TXT/A0038_S0006_0_G0075_G0076.txt	1279.31	1281.73	2.42	G0076	female	对于阿拉讲起来，侬讲起来，呃	对于阿拉讲起来侬讲起来呃	train
A0038_S0006_0_G0075_G0076__000435__G0076__001282160_001288270__ba47f67f	/Users/Apple/Downloads/shanghai-dolphin-asr/data/magicdata-shanghai-prepared/wav/A0038_S0006_0_G0075_G0076__000435__G0076__001282160_001288270__ba47f67f.wav	wav/A0038_S0006_0_G0075_G0076__000435__G0076__001282160_001288270__ba47f67f.wav	A0038_S0006_0_G0075_G0076	/Users/Apple/Downloads/Shanghai_Dialect_Conversational_Speech_Corpus/WAV/A0038_S0006_0_G0075_G0076.wav	/Users/Apple/Downloads/Shanghai_Dialect_Conversational_Speech_Corpus/TXT/A0038_S0006_0_G0075_G0076.txt	1282.16	1288.27	6.11	G0076	female	侬伐吃，哎哟调伐出鲜味来了，对伐，少少摆一眼，可以呃，吃还是可以呃	侬伐吃哎哟调伐出鲜味来了对伐少少摆一眼可以呃吃还是可以呃	train
A0038_S0006_0_G0075_G0076__000436__G0076__001288400_001291060__88940aaa	/Users/Apple/Downloads/shanghai-dolphin-asr/data/magicdata-shanghai-prepared/wav/A0038_S0006_0_G0075_G0076__000436__G0076__001288400_001291060__88940aaa.wav	wav/A0038_S0006_0_G0075_G0076__000436__G0076__001288400_001291060__88940aaa.wav	A0038_S0006_0_G0075_G0076	/Users/Apple/Downloads/Shanghai_Dialect_Conversational_Speech_Corpus/WAV/A0038_S0006_0_G0075_G0076.wav	/Users/Apple/Downloads/Shanghai_Dialect_Conversational_Speech_Corpus/TXT/A0038_S0006_0_G0075_G0076.txt	1288.4	1291.06	2.66	G0076	female	对于搿呃吃呃讲起来是呃，是讲究一眼	对于搿呃吃呃讲起来是呃是讲究一眼	train
A0038_S0006_0_G0075_G0076__000437__G0076__001291280_001293700__a9ece1ea	/Users/Apple/Downloads/shanghai-dolphin-asr/data/magicdata-shanghai-prepared/wav/A0038_S0006_0_G0075_G0076__000437__G0076__001291280_001293700__a9ece1ea.wav	wav/A0038_S0006_0_G0075_G0076__000437__G0076__001291280_001293700__a9ece1ea.wav	A0038_S0006_0_G0075_G0076	/Users/Apple/Downloads/Shanghai_Dialect_Conversational_Speech_Corpus/WAV/A0038_S0006_0_G0075_G0076.wav	/Users/Apple/Downloads/Shanghai_Dialect_Conversational_Speech_Corpus/TXT/A0038_S0006_0_G0075_G0076.txt	1291.28	1293.7	2.42	G0076	female	各方面啊，因为对人体，侬晓得呃	各方面啊因为对人体侬晓得呃	train
A0038_S0006_0_G0075_G0076__000438__G0076__001293830_001298230__8e494921	/Users/Apple/Downloads/shanghai-dolphin-asr/data/magicdata-shanghai-prepared/wav/A0038_S0006_0_G0075_G0076__000438__G0076__001293830_001298230__8e494921.wav	wav/A0038_S0006_0_G0075_G0076__000438__G0076__001293830_001298230__8e494921.wav	A0038_S0006_0_G0075_G0076	/Users/Apple/Downloads/Shanghai_Dialect_Conversational_Speech_Corpus/WAV/A0038_S0006_0_G0075_G0076.wav	/Users/Apple/Downloads/Shanghai_Dialect_Conversational_Speech_Corpus/TXT/A0038_S0006_0_G0075_G0076.txt	1293.83	1298.23	4.4	G0076	female	吃物事，现在呃拧呃，侬晓得侪年轻化了，生毛病啊，吃忒多了	吃物事现在呃拧呃侬晓得侪年轻化了生毛病啊吃忒多了	train
A0038_S0006_0_G0075_G0076__000439__G0076__001298420_001300360__c2d662ad	/Users/Apple/Downloads/shanghai-dolphin-asr/data/magicdata-shanghai-prepared/wav/A0038_S0006_0_G0075_G0076__000439__G0076__001298420_001300360__c2d662ad.wav	wav/A0038_S0006_0_G0075_G0076__000439__G0076__001298420_001300360__c2d662ad.wav	A0038_S0006_0_G0075_G0076	/Users/Apple/Downloads/Shanghai_Dialect_Conversational_Speech_Corpus/WAV/A0038_S0006_0_G0075_G0076.wav	/Users/Apple/Downloads/Shanghai_Dialect_Conversational_Speech_Corpus/TXT/A0038_S0006_0_G0075_G0076.txt	1298.42	1300.36	1.94	G0076	female	侪，侪营养侪过剩了	侪侪营养侪过剩了	train
A0038_S0006_0_G0075_G0076__000440__G0076__001300490_001305220__dd26cf20	/Users/Apple/Downloads/shanghai-dolphin-asr/data/magicdata-shanghai-prepared/wav/A0038_S0006_0_G0075_G0076__000440__G0076__001300490_001305220__dd26cf20.wav	wav/A0038_S0006_0_G0075_G0076__000440__G0076__001300490_001305220__dd26cf20.wav	A0038_S0006_0_G0075_G0076	/Users/Apple/Downloads/Shanghai_Dialect_Conversational_Speech_Corpus/WAV/A0038_S0006_0_G0075_G0076.wav	/Users/Apple/Downloads/Shanghai_Dialect_Conversational_Speech_Corpus/TXT/A0038_S0006_0_G0075_G0076.txt	1300.49	1305.22	4.73	G0076	female	侪是，吃起来是，真呃天天发，怪伐，上海特别吃呃物事多	侪是吃起来是真呃天天发怪伐上海特别吃呃物事多	train
A0038_S0006_0_G0075_G0076__000441__G0075__001306190_001307620__d858f4eb	/Users/Apple/Downloads/shanghai-dolphin-asr/data/magicdata-shanghai-prepared/wav/A0038_S0006_0_G0075_G0076__000441__G0075__001306190_001307620__d858f4eb.wav	wav/A0038_S0006_0_G0075_G0076__000441__G0075__001306190_001307620__d858f4eb.wav	A0038_S0006_0_G0075_G0076	/Users/Apple/Downloads/Shanghai_Dialect_Conversational_Speech_Corpus/WAV/A0038_S0006_0_G0075_G0076.wav	/Users/Apple/Downloads/Shanghai_Dialect_Conversational_Speech_Corpus/TXT/A0038_S0006_0_G0075_G0076.txt	1306.19	1307.62	1.43	G0075	male	现在侬讲到吃	现在侬讲到吃	train
A0038_S0006_0_G0075_G0076__000442__G0075__001308080_001311460__505b8dc1	/Users/Apple/Downloads/shanghai-dolphin-asr/data/magicdata-shanghai-prepared/wav/A0038_S0006_0_G0075_G0076__000442__G0075__001308080_001311460__505b8dc1.wav	wav/A0038_S0006_0_G0075_G0076__000442__G0075__001308080_001311460__505b8dc1.wav	A0038_S0006_0_G0075_G0076	/Users/Apple/Downloads/Shanghai_Dialect_Conversational_Speech_Corpus/WAV/A0038_S0006_0_G0075_G0076.wav	/Users/Apple/Downloads/Shanghai_Dialect_Conversational_Speech_Corpus/TXT/A0038_S0006_0_G0075_G0076.txt	1308.08	1311.46	3.38	G0075	male	吾现在侪讲，搿样物事也伐好吃，埃样物事也伐好吃	吾现在侪讲搿样物事也伐好吃埃样物事也伐好吃	train
A0038_S0006_0_G0075_G0076__000443__G0075__001311740_001314940__7952a50e	/Users/Apple/Downloads/shanghai-dolphin-asr/data/magicdata-shanghai-prepared/wav/A0038_S0006_0_G0075_G0076__000443__G0075__001311740_001314940__7952a50e.wav	wav/A0038_S0006_0_G0075_G0076__000443__G0075__001311740_001314940__7952a50e.wav	A0038_S0006_0_G0075_G0076	/Users/Apple/Downloads/Shanghai_Dialect_Conversational_Speech_Corpus/WAV/A0038_S0006_0_G0075_G0076.wav	/Users/Apple/Downloads/Shanghai_Dialect_Conversational_Speech_Corpus/TXT/A0038_S0006_0_G0075_G0076.txt	1311.74	1314.94	3.2	G0075	male	但是人家现在微信里相辣辣看文章提出来	但是人家现在微信里相辣辣看文章提出来	train
A0038_S0006_0_G0075_G0076__000444__G0075__001315280_001319290__9ba4139e	/Users/Apple/Downloads/shanghai-dolphin-asr/data/magicdata-shanghai-prepared/wav/A0038_S0006_0_G0075_G0076__000444__G0075__001315280_001319290__9ba4139e.wav	wav/A0038_S0006_0_G0075_G0076__000444__G0075__001315280_001319290__9ba4139e.wav	A0038_S0006_0_G0075_G0076	/Users/Apple/Downloads/Shanghai_Dialect_Conversational_Speech_Corpus/WAV/A0038_S0006_0_G0075_G0076.wav	/Users/Apple/Downloads/Shanghai_Dialect_Conversational_Speech_Corpus/TXT/A0038_S0006_0_G0075_G0076.txt	1315.28	1319.29	4.01	G0075	male	侪讲吃了伐好，侪讲吃了有害，得哪能会的寿命会的延长	侪讲吃了伐好侪讲吃了有害得哪能会的寿命会的延长	train
A0038_S0006_0_G0075_G0076__000445__G0075__001320260_001322860__ab407053	/Users/Apple/Downloads/shanghai-dolphin-asr/data/magicdata-shanghai-prepared/wav/A0038_S0006_0_G0075_G0076__000445__G0075__001320260_001322860__ab407053.wav	wav/A0038_S0006_0_G0075_G0076__000445__G0075__001320260_001322860__ab407053.wav	A0038_S0006_0_G0075_G0076	/Users/Apple/Downloads/Shanghai_Dialect_Conversational_Speech_Corpus/WAV/A0038_S0006_0_G0075_G0076.wav	/Users/Apple/Downloads/Shanghai_Dialect_Conversational_Speech_Corpus/TXT/A0038_S0006_0_G0075_G0076.txt	1320.26	1322.86	2.6	G0075	male	乃末难道寿命延长高吃没关系吗	乃末难道寿命延长高吃没关系吗	train
A0038_S0006_0_G0075_G0076__000446__G0075__001323260_001324390__56550202	/Users/Apple/Downloads/shanghai-dolphin-asr/data/magicdata-shanghai-prepared/wav/A0038_S0006_0_G0075_G0076__000446__G0075__001323260_001324390__56550202.wav	wav/A0038_S0006_0_G0075_G0076__000446__G0075__001323260_001324390__56550202.wav	A0038_S0006_0_G0075_G0076	/Users/Apple/Downloads/Shanghai_Dialect_Conversational_Speech_Corpus/WAV/A0038_S0006_0_G0075_G0076.wav	/Users/Apple/Downloads/Shanghai_Dialect_Conversational_Speech_Corpus/TXT/A0038_S0006_0_G0075_G0076.txt	1323.26	1324.39	1.13	G0075	male	搿吾也弄伐懂唻	搿吾也弄伐懂唻	train
A0038_S0006_0_G0075_G0076__000447__G0075__001324760_001329010__1231c94f	/Users/Apple/Downloads/shanghai-dolphin-asr/data/magicdata-shanghai-prepared/wav/A0038_S0006_0_G0075_G0076__000447__G0075__001324760_001329010__1231c94f.wav	wav/A0038_S0006_0_G0075_G0076__000447__G0075__001324760_001329010__1231c94f.wav	A0038_S0006_0_G0075_G0076	/Users/Apple/Downloads/Shanghai_Dialect_Conversational_Speech_Corpus/WAV/A0038_S0006_0_G0075_G0076.wav	/Users/Apple/Downloads/Shanghai_Dialect_Conversational_Speech_Corpus/TXT/A0038_S0006_0_G0075_G0076.txt	1324.76	1329.01	4.25	G0075	male	那，上海辣辣，上海是呃寿命辣辣全国讲起来确实是延长了	那上海辣辣上海是呃寿命辣辣全国讲起来确实是延长了	train
A0038_S0006_0_G0075_G0076__000448__G0075__001329710_001330390__d8f30658	/Users/Apple/Downloads/shanghai-dolphin-asr/data/magicdata-shanghai-prepared/wav/A0038_S0006_0_G0075_G0076__000448__G0075__001329710_001330390__d8f30658.wav	wav/A0038_S0006_0_G0075_G0076__000448__G0075__001329710_001330390__d8f30658.wav	A0038_S0006_0_G0075_G0076	/Users/Apple/Downloads/Shanghai_Dialect_Conversational_Speech_Corpus/WAV/A0038_S0006_0_G0075_G0076.wav	/Users/Apple/Downloads/Shanghai_Dialect_Conversational_Speech_Corpus/TXT/A0038_S0006_0_G0075_G0076.txt	1329.71	1330.39	0.68	G0075	male	对伐	对伐	train
A0038_S0006_0_G0075_G0076__000449__G0075__001330460_001331830__e4e79eec	/Users/Apple/Downloads/shanghai-dolphin-asr/data/magicdata-shanghai-prepared/wav/A0038_S0006_0_G0075_G0076__000449__G0075__001330460_001331830__e4e79eec.wav	wav/A0038_S0006_0_G0075_G0076__000449__G0075__001330460_001331830__e4e79eec.wav	A0038_S0006_0_G0075_G0076	/Users/Apple/Downloads/Shanghai_Dialect_Conversational_Speech_Corpus/WAV/A0038_S0006_0_G0075_G0076.wav	/Users/Apple/Downloads/Shanghai_Dialect_Conversational_Speech_Corpus/TXT/A0038_S0006_0_G0075_G0076.txt	1330.46	1331.83	1.37	G0075	male	但是伊难道讲吃	但是伊难道讲吃	train
A0038_S0006_0_G0075_G0076__000450__G0075__001332260_001334290__b59fd286	/Users/Apple/Downloads/shanghai-dolphin-asr/data/magicdata-shanghai-prepared/wav/A0038_S0006_0_G0075_G0076__000450__G0075__001332260_001334290__b59fd286.wav	wav/A0038_S0006_0_G0075_G0076__000450__G0075__001332260_001334290__b59fd286.wav	A0038_S0006_0_G0075_G0076	/Users/Apple/Downloads/Shanghai_Dialect_Conversational_Speech_Corpus/WAV/A0038_S0006_0_G0075_G0076.wav	/Users/Apple/Downloads/Shanghai_Dialect_Conversational_Speech_Corpus/TXT/A0038_S0006_0_G0075_G0076.txt	1332.26	1334.29	2.03	G0075	male	吃了伐健康，吃了撒呃	吃了伐健康吃了撒呃	train
